,Date,Open,High,Low,Close,Adj Close,Volume,Open_Change,Gain_Loss_Open
4085.0,729064,0.196429,0.201451,0.19587100000000002,0.199777,0.171789,186043200.0,0.078125,1
4086.0,729065,0.191406,0.196429,0.190848,0.19587100000000002,0.16843,135408000.0,-0.005023,0
4087.0,729067,0.155134,0.15625,0.141741,0.141741,0.12188399999999999,396816000.0,-0.036272000000000006,0
4088.0,729068,0.140625,0.143973,0.13839300000000002,0.143973,0.123803,195832000.0,-0.014509000000000001,0
4089.0,729069,0.14508900000000002,0.146205,0.14285699999999998,0.145647,0.12524200000000002,237249600.0,0.004464,1
4090.0,729073,0.14843800000000001,0.159598,0.14508900000000002,0.159598,0.137239,368278400.0,0.0033490000000000004,1
4091.0,729074,0.159598,0.159598,0.152902,0.157366,0.135319,241292800.0,0.01116,1
4092.0,729075,0.157366,0.157366,0.15178599999999998,0.15178599999999998,0.130521,124947200.0,-0.002232,0
4093.0,729076,0.15067,0.15178599999999998,0.14285699999999998,0.146205,0.125722,211086400.0,-0.006696,0
4094.0,729079,0.14508900000000002,0.15067,0.14508900000000002,0.14843800000000001,0.127642,117588800.0,-0.005581,0
4095.0,729080,0.15178599999999998,0.155134,0.15067,0.15067,0.12956199999999998,138084800.0,0.006697,1
4096.0,729081,0.15178599999999998,0.152902,0.149554,0.152902,0.131481,103174400.0,0.0,1
4097.0,729082,0.15178599999999998,0.152902,0.149554,0.15178599999999998,0.130521,102995200.0,0.0,1
4098.0,729083,0.15067,0.15067,0.14508900000000002,0.14508900000000002,0.12476199999999998,121878400.0,-0.001116,0
4099.0,729084,0.188616,0.19866099999999998,0.1875,0.194196,0.16699,119716800.0,0.037946,1
4100.0,729085,0.15067,0.15178599999999998,0.14508900000000002,0.145647,0.12524200000000002,368110400.0,-0.037946,0
4101.0,729086,0.147321,0.147321,0.14285699999999998,0.143973,0.123803,130457600.0,-0.0033490000000000004,0
4102.0,729087,0.165179,0.170759,0.162946,0.168527,0.14491700000000002,548856000.0,0.017858000000000002,1
4103.0,729089,0.149554,0.151228,0.14843800000000001,0.14899600000000002,0.128122,65240000.0,-0.015625,0
4104.0,729090,0.11718800000000001,0.123884,0.11607100000000001,0.12220999999999999,0.10508900000000002,186782400.0,-0.032366000000000006,0
4105.0,729092,0.199777,0.207589,0.199219,0.20089300000000002,0.172748,284132800.0,0.082589,1
4106.0,729093,0.196429,0.19866099999999998,0.193638,0.197545,0.16987,162232000.0,-0.003348,0
4107.0,729094,0.156808,0.15848199999999998,0.152344,0.155134,0.1334,126011200.0,-0.039620999999999996,0
4108.0,729095,0.14341500000000001,0.143973,0.140067,0.140625,0.120924,343056000.0,-0.013393,0
4109.0,729096,0.146205,0.146205,0.143973,0.146205,0.125722,105089600.0,0.00279,1
4110.0,729097,0.146205,0.149554,0.14508900000000002,0.14787899999999998,0.127162,230417600.0,0.0,1
4111.0,729100,0.14508900000000002,0.147321,0.14285699999999998,0.147321,0.126682,192752000.0,-0.001116,0
4112.0,729101,0.146205,0.147321,0.143973,0.14508900000000002,0.12476199999999998,127075200.0,0.001116,1
4113.0,729102,0.146205,0.146205,0.141741,0.143973,0.123803,208230400.0,0.0,1
4114.0,729103,0.14285699999999998,0.15625,0.141741,0.15401800000000002,0.132441,317038400.0,-0.003348,0
4115.0,729104,0.15625,0.15625,0.146205,0.14843800000000001,0.127642,136460800.0,0.013393,1
4116.0,729107,0.147321,0.14843800000000001,0.14508900000000002,0.147321,0.126682,71220800.0,-0.008929000000000001,0
4117.0,729108,0.14843800000000001,0.14843800000000001,0.143555,0.147321,0.126682,112560000.0,0.001117,1
4118.0,729109,0.146205,0.15067,0.14508900000000002,0.149554,0.128602,106836800.0,-0.0022329999999999997,0
4119.0,729110,0.15625,0.171875,0.15401800000000002,0.166295,0.14299800000000001,1138905600.0,0.010045,1
4120.0,729114,0.166295,0.172991,0.15401800000000002,0.162946,0.140118,970244800.0,0.010045,1
4121.0,729116,0.14508900000000002,0.146205,0.135045,0.137277,0.11804500000000001,712644800.0,-0.021206,0
4122.0,729117,0.14508900000000002,0.147321,0.14285699999999998,0.147321,0.126682,103196800.0,0.0,1
4123.0,729118,0.170759,0.175223,0.16964300000000002,0.171875,0.147796,475249600.0,0.02567,1
4124.0,729120,0.14843800000000001,0.149554,0.147321,0.14843800000000001,0.127642,80404800.0,-0.022321,0
4125.0,729122,0.171317,0.176897,0.171317,0.17633900000000002,0.151634,611318400.0,0.022879,1
4126.0,729123,0.201451,0.204241,0.19866099999999998,0.20089300000000002,0.172748,122539200.0,0.030133999999999998,1
4127.0,729125,0.15848199999999998,0.16183,0.15625,0.160156,0.137719,168593600.0,-0.042969,0
4128.0,729126,0.14285699999999998,0.14285699999999998,0.139509,0.139509,0.11996400000000002,199640000.0,-0.015625,0
4129.0,729128,0.16406300000000001,0.168527,0.16071400000000002,0.16741099999999998,0.143957,112358400.0,0.021206,1
4130.0,729129,0.170759,0.171875,0.16183,0.16462100000000002,0.141558,136046400.0,0.006696,1
4131.0,729130,0.166295,0.16964300000000002,0.16406300000000001,0.165737,0.142518,86217600.0,-0.004464,0
4132.0,729131,0.162946,0.170759,0.16183,0.16964300000000002,0.145877,219464000.0,-0.0033490000000000004,0
4133.0,729132,0.170759,0.170759,0.16406300000000001,0.16406300000000001,0.141078,141444800.0,0.007812999999999999,1
4134.0,729135,0.166295,0.166295,0.16071400000000002,0.16071400000000002,0.13819800000000002,89152000.0,-0.004464,0
4135.0,729136,0.16183,0.165179,0.159598,0.165179,0.142038,94651200.0,-0.004465,0
4136.0,729137,0.16406300000000001,0.165179,0.16183,0.16183,0.139158,54488000.0,0.0022329999999999997,1
4137.0,729138,0.165179,0.165179,0.15848199999999998,0.159598,0.137239,74939200.0,0.001116,1
4138.0,729139,0.157366,0.159598,0.155134,0.15625,0.13435999999999998,87382400.0,-0.007812999999999999,0
4139.0,729142,0.15848199999999998,0.159598,0.15625,0.157366,0.135319,46771200.0,0.001116,1
4140.0,729143,0.16071400000000002,0.16071400000000002,0.15625,0.157924,0.135799,51755200.0,0.002232,1
4141.0,729144,0.15178599999999998,0.15401800000000002,0.149554,0.15178599999999998,0.130521,257633600.0,-0.008928,0
4142.0,729146,0.13616099999999998,0.139509,0.13616099999999998,0.13616099999999998,0.117085,394486400.0,-0.015625,0
4143.0,729147,0.14843800000000001,0.15178599999999998,0.147321,0.15178599999999998,0.130521,96163200.0,0.012277,1
4144.0,729149,0.15178599999999998,0.152902,0.149554,0.15178599999999998,0.130521,98492800.0,0.003348,1
4145.0,729150,0.14843800000000001,0.152902,0.14787899999999998,0.14899600000000002,0.128122,64612800.0,-0.003348,0
4146.0,729152,0.178013,0.178571,0.173968,0.17633900000000002,0.151634,247128000.0,0.029575,1
4147.0,729153,0.202009,0.204241,0.196429,0.198103,0.170349,136707200.0,0.023996,1
4148.0,729155,0.162946,0.166295,0.161272,0.16406300000000001,0.141078,387116800.0,-0.039063,0
4149.0,729156,0.138951,0.14285699999999998,0.138951,0.141183,0.121404,221468800.0,-0.023995,0
4150.0,729157,0.15625,0.159598,0.15178599999999998,0.156808,0.13484000000000002,197019200.0,0.017299000000000002,1
4151.0,729158,0.159598,0.16071400000000002,0.15625,0.157924,0.135799,135643200.0,0.003348,1
4152.0,729159,0.15848199999999998,0.16071400000000002,0.15625,0.15848199999999998,0.13627899999999998,99008000.0,-0.001116,0
4153.0,729160,0.15625,0.157366,0.15401800000000002,0.15401800000000002,0.132441,93296000.0,-0.002232,0
4154.0,729163,0.15625,0.157366,0.15178599999999998,0.15178599999999998,0.130521,52259200.0,0.0,1
4155.0,729164,0.15178599999999998,0.155692,0.149554,0.15401800000000002,0.132441,84828800.0,-0.004464,0
4156.0,729165,0.152902,0.152902,0.147321,0.15067,0.12956199999999998,122248000.0,0.001116,1
4157.0,729166,0.149554,0.15067,0.147321,0.14843800000000001,0.127642,76764800.0,-0.003348,0
4158.0,729167,0.14843800000000001,0.15178599999999998,0.14843800000000001,0.15067,0.12956199999999998,67032000.0,-0.001116,0
4159.0,729171,0.149554,0.155134,0.149554,0.15401800000000002,0.132441,82084800.0,0.001116,1
4160.0,729172,0.155134,0.15625,0.15178599999999998,0.15178599999999998,0.130521,87539200.0,0.00558,1
4161.0,729173,0.152902,0.152902,0.14843800000000001,0.14843800000000001,0.127642,111182400.0,-0.002232,0
4162.0,729174,0.147321,0.15178599999999998,0.146205,0.14843800000000001,0.127642,177329600.0,-0.005581,0
4163.0,729176,0.157366,0.16378299999999998,0.15401800000000002,0.159598,0.137239,1882832000.0,0.010045,1
4164.0,729177,0.13616099999999998,0.143973,0.13616099999999998,0.14285699999999998,0.12284300000000001,399504000.0,-0.021205,0
4165.0,729178,0.15178599999999998,0.15178599999999998,0.147321,0.14843800000000001,0.127642,116289600.0,0.015625,1
4166.0,729180,0.15178599999999998,0.152902,0.149554,0.15067,0.12956199999999998,83148800.0,0.0,1
4167.0,729181,0.14843800000000001,0.149554,0.147321,0.149554,0.128602,52875200.0,-0.003348,0
4168.0,729183,0.225446,0.247768,0.223214,0.234933,0.20202,4190480000.0,0.07700800000000001,1
4169.0,729185,0.198103,0.19866099999999998,0.193638,0.19587100000000002,0.16843,93296000.0,-0.027343,0
4170.0,729186,0.168527,0.17410699999999998,0.168527,0.16964300000000002,0.145877,617086400.0,-0.029575999999999998,0
4171.0,729188,0.14341500000000001,0.143973,0.140625,0.141183,0.121404,132070400.0,-0.025112,0
4172.0,729191,0.141741,0.141741,0.137277,0.13839300000000002,0.119005,134008000.0,-0.001674,0
4173.0,729192,0.138951,0.147321,0.13839300000000002,0.145926,0.12548199999999998,142251200.0,-0.00279,0
4174.0,729193,0.143973,0.14508900000000002,0.140625,0.142299,0.12236300000000001,109648000.0,0.0050219999999999996,1
4175.0,729194,0.14285699999999998,0.14285699999999998,0.140067,0.140625,0.120924,121027200.0,-0.001116,0
4176.0,729195,0.140067,0.140625,0.13839300000000002,0.138951,0.11948399999999999,110185600.0,-0.00279,0
4177.0,729198,0.13839300000000002,0.139509,0.137277,0.137277,0.11804500000000001,99545600.0,-0.001674,0
4178.0,729199,0.13783499999999999,0.138951,0.13616099999999998,0.136719,0.117565,111148800.0,-0.000558,0
4179.0,729200,0.136719,0.137277,0.133929,0.135045,0.116126,198632000.0,-0.001116,0
4180.0,729201,0.135045,0.135045,0.13058,0.131138,0.112766,381987200.0,-0.001674,0
4181.0,729202,0.131138,0.13225399999999998,0.13058,0.131138,0.112766,157953600.0,-0.003907,0
4182.0,729205,0.131696,0.131696,0.125,0.12723199999999998,0.10940699999999999,171180800.0,0.000558,1
4183.0,729206,0.16183,0.162946,0.15625,0.15625,0.13435999999999998,976931200.0,0.030133999999999998,1
4184.0,729207,0.147321,0.147321,0.140625,0.141183,0.121404,235267200.0,-0.014509000000000001,0
4185.0,729208,0.149554,0.149554,0.146205,0.147321,0.126682,70616000.0,0.0022329999999999997,1
4186.0,729209,0.17633900000000002,0.177455,0.171875,0.17410699999999998,0.14971500000000001,255259200.0,0.026785000000000003,1
4187.0,729210,0.15067,0.15178599999999998,0.146205,0.147321,0.126682,114217600.0,-0.025669,0
4188.0,729212,0.12444200000000001,0.12723199999999998,0.122768,0.123326,0.106048,191475200.0,-0.026227999999999998,0
4189.0,729213,0.256696,0.26395100000000005,0.253348,0.26060300000000003,0.224093,3755438400.0,0.13225399999999998,1
4190.0,729215,0.19531300000000001,0.196429,0.19475399999999998,0.19475399999999998,0.16747,109289600.0,-0.06138300000000001,0
4191.0,729216,0.168527,0.178571,0.16741099999999998,0.17633900000000002,0.151634,795614400.0,-0.026786,0
4192.0,729219,0.13616099999999998,0.139509,0.13281300000000001,0.139509,0.11996400000000002,411006400.0,-0.032366000000000006,0
4193.0,729220,0.140625,0.14285699999999998,0.139509,0.142299,0.12236300000000001,418353600.0,0.004464,1
4194.0,729221,0.141183,0.147321,0.139509,0.146763,0.126202,446252800.0,0.000558,1
4195.0,729222,0.15178599999999998,0.16183,0.146763,0.15625,0.13435999999999998,746267200.0,0.010603,1
4196.0,729223,0.159598,0.160156,0.152344,0.154855,0.13316,317564800.0,0.007812,1
4197.0,729226,0.156808,0.157924,0.14285699999999998,0.144252,0.124043,354916800.0,-0.00279,0
4198.0,729227,0.146205,0.14899600000000002,0.145647,0.14787899999999998,0.127162,231336000.0,-0.010603,0
4199.0,729228,0.149554,0.15067,0.14285699999999998,0.143973,0.123803,141288000.0,0.0033490000000000004,1
4200.0,729229,0.143973,0.143973,0.139509,0.141183,0.121404,133492800.0,-0.005581,0
4201.0,729230,0.141741,0.14787899999999998,0.140625,0.14508900000000002,0.12476199999999998,217963200.0,-0.002232,0
4202.0,729233,0.146763,0.147321,0.14508900000000002,0.146763,0.126202,110510400.0,0.0050219999999999996,1
4203.0,729234,0.146763,0.14843800000000001,0.146205,0.147321,0.126682,71243200.0,0.0,1
4204.0,729235,0.151228,0.157924,0.149554,0.155134,0.1334,374304000.0,0.004465,1
4205.0,729236,0.155134,0.15848199999999998,0.15401800000000002,0.15625,0.13435999999999998,263816000.0,0.003906,1
4206.0,729237,0.162946,0.16406300000000001,0.155134,0.157366,0.135319,1100131200.0,0.007812,1
4207.0,729240,0.175223,0.175223,0.166295,0.170759,0.146836,193827200.0,0.012277,1
4208.0,729241,0.14843800000000001,0.152902,0.147321,0.15178599999999998,0.130521,82936000.0,-0.026785000000000003,0
4209.0,729243,0.123884,0.125,0.12220999999999999,0.122768,0.10556900000000001,95692800.0,-0.024554,0
4210.0,729244,0.24832600000000002,0.253348,0.23325900000000002,0.23939699999999997,0.20585799999999999,1814164800.0,0.12444200000000001,1
4211.0,729245,0.19866099999999998,0.19866099999999998,0.191406,0.19196400000000002,0.16507,175156800.0,-0.049665,0
4212.0,729246,0.194196,0.19475399999999998,0.19029000000000001,0.19196400000000002,0.16507,108841600.0,-0.004465,0
4213.0,729248,0.138951,0.140625,0.137277,0.138951,0.11948399999999999,133582400.0,-0.055245,0
4214.0,729249,0.19866099999999998,0.21316999999999997,0.182478,0.21093800000000001,0.181386,1201424000.0,0.05971,1
4215.0,729250,0.21093800000000001,0.216518,0.202567,0.205357,0.176587,434448000.0,0.012277,1
4216.0,729251,0.206473,0.209263,0.203683,0.207589,0.178506,260960000.0,-0.004465,0
4217.0,729254,0.20814699999999997,0.212054,0.203125,0.21093800000000001,0.181386,217840000.0,0.001674,1
4218.0,729255,0.21149600000000002,0.21875,0.20814699999999997,0.218192,0.187624,289161600.0,0.0033490000000000004,1
4219.0,729256,0.218192,0.22433000000000003,0.21595999999999999,0.21986599999999998,0.189063,324307200.0,0.006696,1
4220.0,729257,0.21875,0.22042399999999998,0.21316999999999997,0.214286,0.184265,259280000.0,0.000558,1
4221.0,729258,0.209263,0.214286,0.20870500000000003,0.21093800000000001,0.181386,227628800.0,-0.009487,0
4222.0,729261,0.21093800000000001,0.21149600000000002,0.204799,0.20591500000000001,0.177067,138633600.0,0.001675,1
4223.0,729262,0.202009,0.205357,0.197545,0.19866099999999998,0.170829,226206400.0,-0.008929000000000001,0
4224.0,729263,0.199777,0.203125,0.19531300000000001,0.202567,0.174188,190635200.0,-0.002232,0
4225.0,729264,0.197545,0.20089300000000002,0.196429,0.196429,0.16891,95670400.0,-0.002232,0
4226.0,729265,0.19475399999999998,0.196429,0.19196400000000002,0.194196,0.16699,109670400.0,-0.002791,0
4227.0,729268,0.15848199999999998,0.159598,0.15625,0.15848199999999998,0.13627899999999998,446656000.0,-0.036272000000000006,0
4228.0,729271,0.171875,0.171875,0.168527,0.16964300000000002,0.145877,244988800.0,0.013393,1
4229.0,729272,0.15178599999999998,0.15625,0.15178599999999998,0.152344,0.131001,188372800.0,-0.020089,0
4230.0,729273,0.14899600000000002,0.151228,0.14843800000000001,0.14843800000000001,0.127642,74804800.0,-0.00279,0
4231.0,729274,0.123326,0.123884,0.121652,0.12220999999999999,0.10508900000000002,142016000.0,-0.02567,0
4232.0,729276,0.19029000000000001,0.19531300000000001,0.18973199999999998,0.19475399999999998,0.16747,159028800.0,0.066964,1
4233.0,729277,0.18973199999999998,0.20089300000000002,0.189174,0.194196,0.16699,187331200.0,-0.000558,0
4234.0,729279,0.13839300000000002,0.140067,0.133929,0.13616099999999998,0.117085,243051200.0,-0.051338999999999996,0
4235.0,729282,0.19531300000000001,0.197545,0.19196400000000002,0.19196400000000002,0.16507,96913600.0,0.056920000000000005,1
4236.0,729283,0.196987,0.197684,0.194196,0.19587100000000002,0.16843,134220800.0,0.001674,1
4237.0,729284,0.196429,0.196429,0.193638,0.19475399999999998,0.16747,86766400.0,-0.000558,0
4238.0,729285,0.19196400000000002,0.20089300000000002,0.19196400000000002,0.199219,0.171309,169164800.0,-0.004465,0
4239.0,729286,0.198103,0.198103,0.194196,0.19587100000000002,0.16843,94931200.0,0.006139,1
4240.0,729289,0.197545,0.20591500000000001,0.196429,0.203683,0.175148,200368000.0,-0.000558,0
4241.0,729290,0.19866099999999998,0.19866099999999998,0.193638,0.194196,0.16699,200536000.0,0.001116,1
4242.0,729291,0.193638,0.194196,0.190848,0.19196400000000002,0.16507,222432000.0,-0.005023,0
4243.0,729292,0.19029000000000001,0.194196,0.1875,0.188616,0.162191,223384000.0,-0.003348,0
4244.0,729293,0.19196400000000002,0.19587100000000002,0.188616,0.19029000000000001,0.163631,208320000.0,0.001674,1
4245.0,729296,0.193638,0.19866099999999998,0.192522,0.196987,0.16939,167238400.0,0.001674,1
4246.0,729297,0.196429,0.199219,0.193638,0.193638,0.16651,140571200.0,0.002791,1
4247.0,729298,0.157366,0.162946,0.157366,0.162946,0.140118,353718400.0,-0.039063,0
4248.0,729299,0.143973,0.143973,0.139509,0.139509,0.11996400000000002,185404800.0,-0.013393,0
4249.0,729300,0.14843800000000001,0.149554,0.146763,0.14843800000000001,0.127642,99187200.0,0.004465,1
4250.0,729301,0.16964300000000002,0.170759,0.165179,0.168527,0.14491700000000002,116984000.0,0.021205,1
4251.0,729303,0.149554,0.149554,0.14341500000000001,0.14508900000000002,0.12476199999999998,139048000.0,-0.020089,0
4252.0,729304,0.114955,0.11942,0.11383900000000001,0.11830399999999999,0.10173,492508800.0,-0.034599,0
4253.0,729306,0.194196,0.206473,0.193638,0.204799,0.17610699999999999,274064000.0,0.07924099999999999,1
4254.0,729307,0.19196400000000002,0.203125,0.19196400000000002,0.202567,0.174188,270401600.0,-0.002232,0
4255.0,729308,0.1875,0.19196400000000002,0.165179,0.166853,0.143477,1398241600.0,-0.004464,0
4256.0,729309,0.134487,0.134487,0.12946400000000002,0.131696,0.113246,194880000.0,-0.053013,0
4257.0,729310,0.203125,0.204241,0.198103,0.202567,0.174188,158625600.0,0.068638,1
4258.0,729311,0.202567,0.203125,0.198103,0.202567,0.174188,165816000.0,-0.000558,0
4259.0,729312,0.197545,0.220982,0.197545,0.212612,0.182826,810868800.0,-0.0050219999999999996,0
4260.0,729313,0.188616,0.196987,0.186384,0.19196400000000002,0.16507,739188800.0,-0.008929000000000001,0
4261.0,729314,0.188616,0.188616,0.177455,0.17968800000000001,0.154514,438670400.0,0.0,1
4262.0,729317,0.17968800000000001,0.18024600000000002,0.166295,0.166853,0.143477,411835200.0,-0.008928,0
4263.0,729318,0.168527,0.172433,0.166853,0.170201,0.14635599999999999,475272000.0,-0.011161,0
4264.0,729319,0.170201,0.171875,0.165179,0.165737,0.142518,151177600.0,0.001674,1
4265.0,729320,0.16071400000000002,0.162388,0.15848199999999998,0.15848199999999998,0.13627899999999998,186782400.0,-0.009487,0
4266.0,729321,0.16183,0.16406300000000001,0.147321,0.14787899999999998,0.127162,388236800.0,0.001116,1
4267.0,729324,0.149554,0.16183,0.149554,0.149554,0.128602,329358400.0,-0.012276,0
4268.0,729325,0.14285699999999998,0.165179,0.141741,0.16183,0.139158,343313600.0,-0.006697,0
4269.0,729326,0.16462100000000002,0.165179,0.15401800000000002,0.15625,0.13435999999999998,177587200.0,0.021764,1
4270.0,729327,0.152344,0.156808,0.147321,0.147321,0.126682,188955200.0,-0.012277,0
4271.0,729328,0.155134,0.155134,0.14843800000000001,0.152065,0.130761,267086400.0,0.00279,1
4272.0,729330,0.141741,0.14285699999999998,0.13839300000000002,0.140067,0.12044400000000001,140078400.0,-0.013393,0
4273.0,729331,0.14843800000000001,0.14843800000000001,0.14285699999999998,0.146205,0.125722,98504000.0,0.006697,1
4274.0,729332,0.168527,0.168527,0.16183,0.162946,0.140118,79564800.0,0.020089,1
4275.0,729334,0.145647,0.146763,0.14508900000000002,0.145647,0.12524200000000002,105403200.0,-0.02288,0
4276.0,729335,0.11942,0.13839300000000002,0.118862,0.135603,0.116605,734944000.0,-0.026226999999999997,0
4277.0,729336,0.234933,0.23604899999999998,0.209821,0.219308,0.188584,1550998400.0,0.115513,1
4278.0,729337,0.204241,0.205357,0.196987,0.199777,0.171789,209876800.0,-0.030692,0
4279.0,729339,0.16964300000000002,0.16964300000000002,0.16183,0.16406300000000001,0.141078,332483200.0,-0.034598000000000004,0
4280.0,729340,0.128906,0.130022,0.123884,0.130022,0.11180599999999999,256939200.0,-0.040737,0
4281.0,729341,0.16071400000000002,0.161272,0.15625,0.16071400000000002,0.13819800000000002,257521600.0,0.031807999999999996,1
4282.0,729342,0.162946,0.165179,0.16071400000000002,0.16462100000000002,0.141558,135038400.0,0.002232,1
4283.0,729345,0.168527,0.16908499999999999,0.163644,0.165179,0.142038,205027200.0,0.005581,1
4284.0,729346,0.165179,0.165179,0.161272,0.161272,0.138678,146641600.0,-0.003348,0
4285.0,729347,0.159598,0.16350399999999998,0.159598,0.162946,0.140118,79587200.0,-0.005581,0
4286.0,729348,0.162388,0.166295,0.16183,0.165179,0.142038,128172800.0,0.00279,1
4287.0,729349,0.166295,0.166853,0.16071400000000002,0.162388,0.139638,97776000.0,0.003907,1
4288.0,729352,0.156808,0.16071400000000002,0.15625,0.157366,0.135319,157348800.0,-0.009487,0
4289.0,729353,0.157924,0.159598,0.15067,0.155134,0.1334,205430400.0,0.001116,1
4290.0,729354,0.155134,0.157924,0.15401800000000002,0.15625,0.13435999999999998,60412800.0,-0.00279,0
4291.0,729356,0.157366,0.159598,0.155692,0.15848199999999998,0.13627899999999998,41316800.0,0.002232,1
4292.0,729360,0.140625,0.141741,0.13839300000000002,0.140625,0.120924,176265600.0,-0.016741,0
4293.0,729361,0.14508900000000002,0.149554,0.143973,0.14508900000000002,0.12476199999999998,70996800.0,0.004464,1
4294.0,729363,0.15401800000000002,0.157366,0.15178599999999998,0.156808,0.13484000000000002,164976000.0,0.008929000000000001,1
4295.0,729364,0.146205,0.146205,0.14285699999999998,0.14341500000000001,0.123323,78691200.0,-0.007812999999999999,0
4296.0,729366,0.214844,0.216518,0.19531300000000001,0.196987,0.16939,1048398400.0,0.068639,1
4297.0,729367,0.198103,0.19866099999999998,0.191406,0.196987,0.16939,113680000.0,-0.016741,0
4298.0,729369,0.161272,0.165179,0.156808,0.157366,0.135319,208062400.0,-0.036831,0
4299.0,729370,0.131696,0.13281300000000001,0.125,0.126116,0.108448,160563200.0,-0.029575999999999998,0
4300.0,729373,0.126116,0.12723199999999998,0.122768,0.12444200000000001,0.10700799999999999,165894400.0,-0.00558,0
4301.0,729374,0.125,0.128348,0.125,0.12779000000000001,0.10988699999999998,185628800.0,-0.001116,0
4302.0,729375,0.12779000000000001,0.130022,0.12444200000000001,0.12444200000000001,0.10700799999999999,265294400.0,0.00279,1
4303.0,729376,0.125,0.125,0.122768,0.123326,0.106048,202048000.0,-0.00279,0
4304.0,729377,0.12109400000000001,0.123884,0.11830399999999999,0.12220999999999999,0.10508900000000002,190612800.0,-0.003906,0
4305.0,729380,0.123884,0.125,0.117746,0.118862,0.10221000000000001,159476800.0,0.00279,1
4306.0,729381,0.11718800000000001,0.118862,0.115513,0.115513,0.09933,458830400.0,-0.006696,0
4307.0,729382,0.11607100000000001,0.11830399999999999,0.11607100000000001,0.11718800000000001,0.10077,97832000.0,-0.001117,0
4308.0,729384,0.116629,0.11942,0.11607100000000001,0.118862,0.10221000000000001,107878400.0,0.000558,1
4309.0,729387,0.118862,0.119978,0.114955,0.11718800000000001,0.10077,278196800.0,0.0022329999999999997,1
4310.0,729388,0.11607100000000001,0.119978,0.11383900000000001,0.117746,0.10125,342507200.0,-0.002791,0
4311.0,729389,0.11718800000000001,0.121652,0.115513,0.11718800000000001,0.10077,406358400.0,0.001117,1
4312.0,729393,0.24497800000000003,0.24832600000000002,0.24162899999999998,0.245536,0.211137,186883200.0,0.12779000000000001,1
4313.0,729394,0.245536,0.252232,0.23995500000000003,0.25,0.21497600000000003,184072000.0,0.000558,1
4314.0,729395,0.236607,0.246652,0.22879499999999997,0.234375,0.20154,319692800.0,-0.008929000000000001,0
4315.0,729396,0.257813,0.267857,0.25446399999999997,0.26729899999999995,0.22985100000000003,314115200.0,0.021206,1
4316.0,729398,0.280134,0.315848,0.273438,0.304688,0.262002,869075200.0,0.022321,1
4317.0,729399,0.328125,0.33928600000000003,0.315848,0.31863800000000003,0.273998,370216000.0,0.047991000000000006,1
4318.0,729401,0.28571399999999997,0.31082600000000005,0.282366,0.304688,0.262002,865737600.0,-0.042411000000000004,0
4319.0,729402,0.166295,0.175223,0.165179,0.17410699999999998,0.14971500000000001,636854400.0,-0.11941900000000001,0
4320.0,729403,0.177455,0.178013,0.171875,0.17633900000000002,0.151634,589265600.0,0.01116,1
4321.0,729404,0.171317,0.17633900000000002,0.166295,0.171317,0.147316,559272000.0,-0.006138,0
4322.0,729405,0.173549,0.173549,0.166853,0.167969,0.14443699999999998,246355200.0,0.002232,1
4323.0,729409,0.170201,0.172433,0.166295,0.170201,0.14635599999999999,241561600.0,-0.003348,0
4324.0,729410,0.16741099999999998,0.170201,0.165737,0.16880599999999998,0.14515699999999998,190209600.0,-0.00279,0
4325.0,729411,0.166853,0.17633900000000002,0.166295,0.171875,0.147796,329728000.0,-0.000558,0
4326.0,729412,0.172991,0.175781,0.171875,0.17410699999999998,0.14971500000000001,233161600.0,0.006138,1
4327.0,729415,0.173549,0.17466500000000001,0.167969,0.173549,0.14923499999999998,146440000.0,0.000558,1
4328.0,729416,0.171317,0.175781,0.16964300000000002,0.170759,0.146836,112235200.0,-0.002232,0
4329.0,729417,0.171317,0.172991,0.166295,0.171317,0.147316,151121600.0,0.0,1
4330.0,729418,0.16908499999999999,0.170759,0.165179,0.165179,0.142038,211881600.0,-0.002232,0
4331.0,729419,0.16350399999999998,0.168527,0.162946,0.16350399999999998,0.140598,162444800.0,-0.005581,0
4332.0,729421,0.121652,0.14508900000000002,0.12053599999999999,0.14508900000000002,0.12476199999999998,718110400.0,-0.041852,0
4333.0,729422,0.165179,0.165179,0.155134,0.157924,0.135799,636742400.0,0.043526999999999996,1
4334.0,729423,0.21037899999999998,0.21037899999999998,0.19866099999999998,0.203125,0.17466800000000002,400444800.0,0.0452,1
4335.0,729424,0.243862,0.24497800000000003,0.240513,0.243862,0.209698,194308800.0,0.033483,1
4336.0,729426,0.23604899999999998,0.243862,0.232143,0.23995500000000003,0.20633800000000002,179300800.0,-0.007812999999999999,0
4337.0,729427,0.265067,0.268415,0.258929,0.258929,0.222654,298110400.0,0.029018000000000002,1
4338.0,729429,0.31696399999999997,0.33370500000000003,0.314732,0.31752199999999997,0.273038,843001600.0,0.051897000000000006,1
4339.0,729430,0.31696399999999997,0.32366100000000003,0.304688,0.313058,0.2692,475574400.0,0.0,1
4340.0,729431,0.334821,0.337054,0.33258899999999997,0.335938,0.28887399999999996,253769600.0,0.017856999999999998,1
4341.0,729432,0.304688,0.329241,0.299107,0.321429,0.276398,962483200.0,-0.030133,0
4342.0,729433,0.171317,0.177455,0.16964300000000002,0.17410699999999998,0.14971500000000001,207995200.0,-0.13337100000000002,0
